long,lat,parkname
-79.766,46.065,Restoule Provincial Park - 8818 Hwy 534; Restoule
-80.38254,47.62049,Makobe-Grays River Provincial Park - Timiskaming; Unorganized West Part
-79.88499,47.78996,Kap-Kig-Iwan Provincial Park - Day Use Only - 2-4 Hwy 11 S; Cochrane
-83.92246,49.83828,Fushimi Lake Provincial Park - Cochrane; Unorganized North Part
-82.13794,49.41211,Rene Brunelle Provincial Park - Cochrane; Unorganized North Part
-84.70714,49.45813,Nagagamisis Provincial Park - Algoma; Unorganized North Part
-80.65138,51.22144,Tidewater Provincial Park - Moosonee
-80.57899,46.022,French River Provincial Park - Alban
-84.29402,47.9587,Potholes Provincial Park - Day Use Only - 190 Cherry St; Chapleau
-83.83355,47.86426,The Shoals Provincial Park - Chapleau
-82.867,47.53425,Wakami Lake Provincial Park - 190 Cherry St; Chapleau
-82.51343,48.19859,Ivanhoe Lake Provincial Park - 170 Ivanhoe Lake Rd; Foleyet
-81.401,46.012,Killarney Provincial Park - 960 ON-637; Killarney
-81.63146,46.9063,Halfway Lake Provincial Park - Windy Lake
-85.64762,48.72085,White Lake Provincial Park - Trans-Canada Hwy; Mobert
-81.45598,46.61982,Windy Lake Provincial Park - Onaping
-85.048,48.3425,Obatanga Provincial Park - White River
-81.44041,46.46807,Fairbank Provincial Park - 696 Park Rd; Worthington
-80.86944,48.55776,Kettle Lakes Provincial Park - 1350 Municipal Rd; Connaught
-82.07147,46.21951,Chutes Provincial Park - 650 Imperial St N; Massey
-84.58701,46.9419,Batchawana Provincial Park - Day Use Only - 12729 Hwy 17N; Batchawana Bay
-84.67325,46.96689,Pancake Bay Provincial Park - 12729 Hwy 17N; Batchawana Bay
-84.68723,47.36898,Lake Superior Provincial Park - 96 Broadway Ave; Wawa
-91.07245,48.66295,Quetico Provincial Park - ON-11; Atikokan
-86.931,49.67619,MacLeod Provincial Park - Geraldton
-89.62413,48.40329,Kakabeka Falls Provincial Park - 4853 Ontario 17; Kakabeka Falls
-88.77962,48.6026,Sleeping Giant Provincial Park - RR 1; Pass Lake
-88.6674,48.77335,Ouimet Canyon Provincial Park - Day Use Only - Greenwich Lake Rd; Pass Lake
-87.38958,48.83009,Rainbow Falls Provincial Park - 1004 Hwy 17; Terrace Bay
-86.5868,48.78,Neys Provincial Park - 1004 Ontario 17; Terrace Bay
-94.75112,50.9701,Woodland Caribou Provincial Park - 227 Howey St; Red Lake
-93.46915,49.90407,Blue Lake Provincial Park - 1722 ON-647; Vermilion Bay
-93.90424,49.0689,Caliper Lake Provincial Park - Ontario 7; Nestor Falls
-94.03726,49.42957,Sioux Narrows Provincial Park - ON-71; Sioux Narrows
-78.5069,45.5797,Algonquin Camp Store - Algonquin Park
-78.35945,45.63543,Algonquin Opeongo Store - Algonquin Park
-78.35912,45.58437,Algonquin Visitor Centre - Algonquin Park
-78.70699,45.535,Algonquin The Portage Store - Algonquin Park
-79.2145,45.3913,Arrowhead Provincial Park - 451 Arrowhead Park Rd; Huntsville
-79.992,45.267,The Massasauga Provincial Park - 80 Oastler Park Dr; Parry Sound
-79.9648,45.309,Oastler Provincial Park - 380 Oastler Park Dr; Parry Sound
-79.87151,48.28956,Esker Lakes Provincial Park - Hwy 672; Kirkland Lake
-92.65344,49.75839,Aaron Provincial Park - 479 Government St; Dryden
-93.58505,50.73184,Pakwash Provincial Park - 479 Government St; Dryden
-91.5597,49.4547,Sandbar Lake Provincial Park - 479 Government St; Dryden
-94.23489,49.68185,Rushing River Provincial Park - Unnamed Road; Kenora
-79.797,47.055,Finlayson Point Provincial Park - Temagami
-89.55014,50.59026,Wabakimi Provincial Park - Unorganized Thunder Bay District
-124.095,44.04611,Darlingtonia State Natural Site - 5400 Mercer Lake Rd; Florence
-122.18389,45.55361,Bridal Veil Falls State Scenic Viewpoint - I-84; Bridal Veil
-122.70139,45.29583,Molalla River State Park - Canby
-122.05583,45.5925,Ainsworth State Park - Cascade Locks
-121.98556,45.61972,John B. Yeon State Scenic Corridor - Historic Columbia River Hwy State Tr; Cascade Locks
-121.95194,45.63194,Bonneville State Scenic Corridor - Cascade Locks
-121.948347,45.634174,Historic Columbia River Highway State Trail - Tooth Rock Trailhead - Star Route; Cascade Locks
-121.90556,45.64944,Sheridan Wayside State Park - Cascade Locks
-121.905061,45.663222,Historic Columbia River Highway State Trail - Bridge of the Gods Trailhead - Cascade Locks
-121.82139,45.69667,Lang Forest State Park Wayside - Cascade Locks
-121.68806,45.68833,Starvation Creek State Park - Historic Columbia River Hwy State Trl; Cascade Locks
-121.62806,45.69306,Lausmann State Park - Cascade Locks
-121.622662,45.694726,Vinzenz Lausmann Memorial State Natural Area - Cascade Locks
-121.60694,45.699145,Seneca Fouts Memorial State Park - Cascade Locks
-122.12444,45.57917,Benson State Recreation Area - I-84; Cascade Locks
-121.665851,45.697365,Viento State Park - Cascade Locks
-123.96722,45.90972,John Yeon State Natural Area - Historic Columbia River Hwy State Trail; Cascade Locks
-123.95682,45.53028,George W. Joseph State Natural Area - Historic Columbia River Hwy; Corbett
-122.25889,45.53417,Portland Women's Forum State Scenic Viewpoint - 39210 Historic Columbia River Hwy; Corbett
-122.236662,45.54678,Rooster Rock State Park - Corbett
-122.225367,45.535398,Guy W. Talbot State Park - Historic Columbia River Hwy; Corbett
-122.22,45.53028,George W Joseph State Park - Historic Columbia River Hwy; Corbett
-122.19583,45.54694,Shepperd's Dell State Natural Area - 44538 Historic Columbia River Hwy; Corbett
-122.35222,45.5175,Dabney State Recreation Area - Historic Columbia River Hwy; Corbett
-122.255,45.53806,Crown Point State Park - 40700 Historic Columbia River Hwy; Corbett
-122.376587,45.350718,Bonnie Lure State Recreation Area - 23689 SE Dowty Rd; Eagle Creek
-122.37222,45.30611,Milo McIver State Park - Estacada
-121.477653,45.70374,Koberg Beach State Recreation Site - I-84; Hood River
-121.61917,45.70444,Seneca Fouts Memorial State Natural Area - Hood River
-121.63944,45.69167,Wygant State Natural Area - Wygant Trail; Hood River
-121.094444,45.241666,White River Falls State Park - Maupin
-121.408933,45.680642,Historic Columbia River Highway State Trail - 1547 Rock Creek Rd; Mosier
-121.33167,45.69583,Memaloose State Park - I-84; Mosier
-121.26861,45.67583,Mayer State Park - Mosier
-121.57556,45.53222,Ziba Dimmick State Park - 6772 Hood River Hwy; Mt Hood
-120.916863,45.633882,Heritage Landing>Deschutes- Old Moody Rd; The Dalles
-122.379207,45.541325,Lewis and Clark State Recreation Site - 1 Jordan Rd; Troutdale
-123.20139,45.93722,Clatsop State Forest - Astoria
-122.6175,42.68444,Stewart State Park Campground and Picnic Area - Hwy 26; Vernonia
-120.47233,45.478371,Cottonwood Canyon State Park - 99989 OR-206; Wasco
-120.908132,45.634315,Deschutes River State Recreation Area - 89600 Biggs-Rufus Hwy; Wasco
-123.95861,45.77,Oswald West State Park - Arch Cape
-123.95694,45.84167,Hug Point State Recreation Site - Arch Cape
-123.961111,45.846666,Arcadia Beach State Recreation Site - US-101; Arch Cape
-123.79306,46.15222,Oregon State Forestry Headquarters - 92219 OR-202; Astoria
-123.199518,45.739095,L.L. Stub Stewart State Park - Buxton
-123.96778,45.92306,Ecola State Park - 4318 Ecola Park Rd; Seaside
-123.96389,45.18333,Nestucca Spit State Park - Tillamook County
-123.962624,45.267527,Sitka Sedge State Natural Area - Cloverdale
-123.945044,45.273017,Clay Myers State Natural Area at Whalen Island - Cloverdale
-123.05139,45.21389,Yamhill Landing State Park - 17600 SE Neck Rd; Dayton
-123.28778,45.53944,Tillamook State Forest - 5500 Wilson River Hwy; Tillamook
-123.96972,46.198049,Fort Stevens State Park - 100 Peter Iredale Rd; Hammond
-123.05389,45.39472,Bald Peak State Park - Hillsboro
-123.290823,45.137566,Erratic Rock State Natural Site - McMinnville
-123.93472,45.69861,Nehalem Bay State Park - 34600 Gary St; Nehalem
-123.9697,45.21559,Cape Kiwanda State Natural Area - Pacific City
-123.965722,45.202309,Bob Straub State Park - US 101; Pacific City
-123.941318,45.639901,Manhattan Beach State Recreation Site - 8845 Beach St; Rockaway Beach
-122.90028,45.25361,Champoeg State Park - St Paul
-122.90028,45.25361,Champoeg State Heritage Area - 8239 Champoeg Rd NE; St Paul
-123.93056,45.96111,Elmer Feldenheimer State Natural Area - Seaside
-123.685,45.96639,Saddle Mountain State Natural Area - Seaside
-123.62306,45.88944,Sunset Highway State Park - Seaside
-123.55,45.9375,Jewell Meadows State Wildlife Management Area - Seaside
-123.969127,45.461183,Oceanside Beach State Recreation Site - Tillamook
-123.60139,45.49583,Wilson River Highway Forest State Scenic Corridor - Tillamook
-123.96611,45.49139,Cape Meares State Scenic Viewpoint - 3500 Cape Meares Loop; Tillamook
-123.804079,45.365432,Munson Creek Falls State Natural Site - 6200 Munson Creek Rd; Tillamook
-123.72167,45.43222,Trask River State Fish Hatchery - 15020 Chance Rd; Tillamook
-123.97111,45.35278,Cape Lookout State Park - 13000 Whiskey Creek Rd; Tillamook
-123.961215,45.873611,Tolovana Beach State Recreation Site - W Warren Way; Tolovana Park
-123.942606,46.102543,Sunset Beach State Recreation Site - Sunset Beach Rd; Warrenton
-123.928931,46.048042,Del Rey Beach State Recreation Site - Warrenton
-123.980526,45.103424,Neskowin Beach State Recreation Site - Neskowin
-122.7425,45.52,Willamette Stone State Heritage Site - 253 NW Skyline Blvd; Portland
-122.508,45.575,Government Island State Recreation Area - 005 NE Marine Dr; Portland
-122.67778,45.4375,Tryon Creek State Natural Area - 11321 SW Terwilliger Blvd; Portland
-123.030663,45.079727,Willamette Mission State Park - Salem
-123.06583,45.09667,Maud Williamson State Recreation Site - Salem
-123.029519,44.94027,State Capitol State Park - 155 Waverly St NE; Salem
-123.18056,44.61444,Bowers Rocks State Park - 525 Trade SE St; Albany
-123.163059,44.715419,Luckiamute Landing State Natural Area - Albany
-123.753615,44.404345,Fall Creek State Fish Hatchery - 2418 E Fall Creek Rd; Alsea
-123.62167,44.605,Burnt Weeds State Forest Service Station - Blodgett
-123.63056,44.61472,Ellmaker State Wayside - Blodgett
-122.47167,44.39833,Cascadia State Park - Cascadia
-123.29306,44.69667,Adair Tract State Forest - Benton County
-123.29278,44.63333,McDonald State Forest - Benton County
-124.06222,44.81222,Depoe Bay Wayside Ocean State Park - 30 US-101; Depoe Bay
-124.073134,44.784973,Rocky Creek State Scenic Viewpoint - US-101; Depoe Bay
-124.06333,44.82806,Boiler Bay State Scenic Viewpoint - Depoe Bay
-124.04444,44.8425,Fogarty Creek State Recreation Area - US-101; Depoe Bay
-124.0623,44.8101,Whale Watching Center - 119 US-101; Depoe Bay
-122.197089,44.710045,Mongold Detroit Lake - North Santiam Hwy; Detroit
-122.17806,44.72722,Detroit Lake State Recreation Area - Detroit
-122.41667,44.71667,Santiam State Forest - Gates
-122.38687,44.755331,Maples Rest Area - Gates
-123.569908,45.070614,Fort Yamhill State Heritage Area - Grand Ronde
-122.86944,44.48472,Sodaville Springs State Park - Lebanon
-122.56479,44.77089,North Santiam State Recreation Area - Lyons
-123.23667,44.78194,Sarah Helmick State Park - Monmouth
-123.23711,44.781747,Sarah Helmick State Recreation Site - 11545 Helmick Rd; Monmouth
-124.064443,44.613419,South Jetty>South Beach- South Jetty>South Beach State Park); Newport
-124.064029,44.63657,Ocean Shore State Recreation Area - Newport
-124.056381,44.659645,Agate Beach State Recreation Site - Agate Beach State Wayside; Newport
-124.05639,44.72972,Beverly Beach State Park - 198 NE 123rd St; Newport
-124.06194,44.62389,Yaquina Bay State Park - Newport
-124.09028,44.607044,South Beach State Park - 5580 SW Coast Hwy; Newport
-124.073487,44.545409,Lost Creek State Recreation Site - US-101; South Beach
-124.07139,44.51861,Ona Beach State Park - Newport
-124.07194,44.54583,Lost Creek Ocean Wayside State Park - US-101; South Beach
-124.007991,45.008152,Roads End State Recreation Site - Lincoln City
-124.017147,44.966973,D River State Recreation Site - 101 US-101; Lincoln City
-124.01111,44.97083,Devils Lake State Park - E Devils Lake State Park; Lincoln City
-123.76444,45.05639,Salmon River State Forest Service Station - 8300 Salmon River Hwy; Otis
-124.06528,44.76056,Otter Crest State Park - Otter Rock
-124.06583,44.74667,Devils Punchbowl State Natural Area - 851 1st St; Otter Rock
-122.72028,44.62528,Roaring River State Fish Hatchery - 42279 Fish Hatchery Dr; Scio
-124.08639,44.49639,Seal Rock State Recreation Site - 10032 NW Pacific Coast Hwy; Seal Rock
-124.049162,44.514726,Brian Booth State Park - Seal Rock
-124.077842,44.464221,Driftwood Beach State Recreation Site - 5560 NW Pacific Coast Hwy; Seal Rock
-123.081935,44.46079278,Thompson's Mills State Heritage Site - Shedd
-123.70944,44.71944,Oregon State Fish Hatchery - Siletz
-122.64083,44.88833,Silver Falls State Park - 20024 Silver Falls Hwy SE; Sublimity
-124.034559,44.876223,Gleneden Beach State Recreation Site - Gleneden Beach
-124.08417,44.41417,Governor Patterson Memorial State Recreation Site - SW Pacific Coast Hwy; Waldport
-124.035118,44.415442,W. B. Nelson State Recreation Site - Lincoln County
-124.08889,44.37917,Beachside State Recreation Site - Waldport
-124.433049,43.105531,Face Rock State Scenic Viewpoint - Bandon
-124.388149,43.234651,Seven Devils State Recreation Site - Bandon
-124.40889,43.15639,Bullards Beach State Park - Bandon
-124.43361,43.05667,Bandon State Natural Area - 53969 Beach Loop Rd; Bandon
-124.3525,42.12028,Samuel H. Boardman State Scenic Corridor - US-101; Brookings
-124.30583,42.06722,Harris Beach State Park - US-101; Brookings
-124.29556,42.09806,Forest Wayside State Park - 18089 Carpenterville Hwy; Brookings
-124.235289,42.019359,McVay Rock State Recreation Site - Oceanview Dr; Brookings
-124.212163,42.003232,Crissey Field State Recreation Site - US-101; Brookings
-124.27222,42.06028,Azalea State Park - 640 Old Country Rd; Brookings
-124.21161,42.007019,Winchuck State Recreation Site - Brookings
-124.18944,42.11278,Alfred A Loeb State Park - N Bank Chetco River R; Brookings
-123.65111,43.06556,Camas Mountain State Park - Camas Valley
-123.42222,44.15528,Alderwood State Park - Alderwood State Wayside; Cheshire
-124.38,43.31778,Shore Acres State Park - Coos Bay
-124.372816,43.330567,Sunset Bay State Park - Coos Bay
-124.35889,43.34028,Yoakam Point State Natural Site - Coos Bay
-123.99389,43.44583,Millicoma Myrtle Grove State Park - Coos Bay
-123.95194,43.57333,Elliott State Forest - Coos County
-123.932324,43.48456,Golden and Silver Falls State Natural Area - Glenn Creek Rd; Coos Bay
-123.93111,43.48472,Golden and Silver Falls State Park - Coos County
-124.397894,43.306782,Cape Arago State Park - Coos Bay
-122.845031,43.936372,Elijah Bristow State Park - Dexter
-122.815856,43.91807,Dexter State Recreation Site - Dexter
-123.59861,43.59444,Dwight Phipps State Forest Nursery - Dl Phipps Nursery; Elkton
-123.51,43.65417,Elk Creek Tunnel Forest State Park - Elkton
-124.123329,44.136451,Heceta Head Lighthouse State Scenic Viewpoint - 97439 US-101; Florence
-124.11833,44.13889,Devils Elbow State Park - 91892 Oregon Coast Hwy; Florence
-124.116341,44.169738,Muriel O. Ponsler Memorial State Scenic Viewpoint - Florence
-124.11417,44.17083,Ponsler State Park - Florence
-124.110554,44.225872,Stonefield Beach State Recreation Site - 95330 US-101; Florence
-124.109066,44.269726,Neptune State Scenic Viewpoint - 97439 US-101; Florence
-124.10694,44.26139,Neptune State Park - 97439 US-101; Florence
-124.10389,43.93028,Jessie M Honeyman Memorial State Park - Florence
-124.11528,44.15833,Carl G Washburne Memorial State Park - Florence
-124.11388,44.208333,Tokatee Klootchman State Natural Site - 97439 US-101; Florence
-124.425796,42.452694,Otter Point State Recreation Site - Old Coast Rd; Gold Beach
-124.42194,42.37889,Buena Vista Ocean Wayside State Park - Gold Beach
-124.41705,42.490666,Geisel Monument State Heritage Site - 32448 US-101; Gold Beach
-124.40417,42.275,Pistol River State Scenic Viewpoint - US-101; Gold Beach
-124.42667,42.3325,Cape Sebastian State Scenic Corridor - Gold Beach
-122.99583,43.32639,Swiftwater State Park - Idleyld Park
-123.31333,44.11806,Richardson Point State Park - Junction City
-124.175,43.60139,Tugman State Park - 72549 US-101; Lakeside
-124.180247,43.599044,William M. Tugman State Park - 72549 US-101; Lakeside
-124.52306,42.86944,Floras Lake State Natural Area - Langlois
-124.51528,42.89167,Floras Lake State Park - Langlois
-122.796746,43.92207,Lowell State Recreation Site - 850 Shore Line Dr; Lowell
-122.905495,43.989847,Jasper State Recreation Site - Pleasant Hill
-124.117194,43.03548,Hoffman Memorial State Wayside - Coos Bay-Roseburg Hwy; Myrtle Point
-124.10556,42.9625,Coquille Myrtle Grove State Park - Powers Hwy; Myrtle Point
-124.10555,42.955555,Coquille Myrtle Grove State Natural Site - Myrtle Point
-124.513753,42.739779,Port Orford Heads State Park - Port Orford Heads St; Wayside
-124.507949,42.745659,Tseriadun State Recreation Site - Port Orford
-124.47639,42.84444,Port Orford Cedar State Park - Coast Guard Rd; Port Orford
-124.435,42.68667,Humbug Mountain State Park - Port Orford
-122.7025,45.86722,Paradise Point State Recreation Site - Paradise Point Rd; Port Orford
-124.54167,42.83611,Cape Blanco State Park - 91814 Cape Blanco Rd; Port Orford
-124.395399,42.614481,Arizona Beach State Recreation Site - 37000 US-101; Port Orford
-124.4025,42.73889,Elk River State Fish Hatchery - 95163 Elk River Rd; Port Orford
-124.13056,42.96806,Powers State Park - 100 Powers County Park; Powers
-123.90472,43.65139,Umpqua Wayside State Park - Reedsport
-124.193774,43.662446,Umpqua Lighthouse State Park - Reedsport
-124.10111,43.7125,Bolon Island Tideways State Scenic Corridor - Reedsport
-123.90472,43.651389,Umpqua State Scenic Corridor - OR-38; Reedsport
-122.89167,43.29583,Susan Creek State Park - 32501 N Umpqa Hwy; Roseburg
-123.28861,44.05611,Perkins Peninsula State Park - 26647 OR-126; Veneta
-123.330417,42.68275,Golden State Heritage Site - Wolf Creek
-123.395,42.695278,Wolf Creek Inn State Heritage Site - 100 Front St; Wolf Creek
-124.1075,44.31139,Yachats State Recreation Area - 360 Ocean View Dr; Yachats
-124.106229,44.322201,Smelt Sands State Recreation Site - 804 Lemwick Ln; Yachats
-124.10389,44.30639,Yachats Ocean Road State Park - 221-697 Yachats Ocean Rd; Yachats
-122.891057,42.438923,TouVelle State Recreation Site - Table Rock Rd; Central Point
-122.4391,42.114613,Tub Springs State Wayside - Ashland
-123.65694,42.15694,Illinois River Forks State Park - Cave Junction
-122.575,42.54556,Butte Falls State Forest Station - Eagle Point
-123.0575,42.42778,Lampman State Park - 10563 Old Stage Rd; Gold Hill
-123.13047,42.4114,Valley of the Rogue State Park - Gold Hil
